text;style
"Portanto, lançar-vos-ei fora desta terra, para uma terra que não conhecestes, nem vós nem vossos pais; e ali servireis a deuses estranhos, de dia e de noite, porque não usarei de misericórdia convosco.";literal
"O sacerdote que a oferecer pelo pecado a comerá; no lugar santo se comerá, no pátio da tenda da congregação.";literal
"Simei, filho de Elá, em Benjamim;";literal
Então os justos brilharão como o Sol no reino do seu Pai. Quem tem ouvidos, ouça! A parábola do tesouro escondido e da pérola;literal
"Quando lavrares a terra, não te dará mais a sua força; fugitivo e errante serás na terra.";literal
"Louvai ao Senhor, porque o Senhor é bom; cantai louvores ao seu nome, porque é agradável.";literal
“Tenho obedecido a todos estes mandamentos ”, respondeu o jovem.“ Que mais preciso de fazer? ”;literal
Agora, se congregaram muitas nações contra ti, que dizem: Seja profanada, e os nossos olhos verão seus desejos sobre Sião.;literal
"As filhas de Zelofeade falam retamente; certamente lhes darás possessão de herança entre os irmãos de seu pai; e a herança de seu pai farás passar a elas.";literal
"E, pondo-se o sol, um profundo sono caiu sobre Abrão; e eis que grande espanto e grande escuridão caíram sobre ele.";literal
e seu pai ouvir o seu voto e a sua obrigação, com que ligou a sua alma, e seu pai se calar para com ela, todos os seus votos serão válidos, e toda obrigação, com que ligou a sua alma, será valiosa.;literal
Jesus respondeu: “Os mortos de espírito que cuidem dos seus mortos. Tu deves ir anunciar o reino de Deus. ”;literal
"E o Senhor te guiará continuamente, e fartará a tua alma em lugares secos, e fortificará teus ossos; e serás como um jardim regado e como um manancial cujas águas nunca faltam.";literal
E disse-me: Não seles as palavras da profecia deste livro, porque próximo está o tempo.;literal
"Naquele dia, se gravará sobre as campainhas dos cavalos: Santidade ao Senhor; e as panelas na Casa do Senhor serão como as bacias diante do altar.";literal
E o Senhor o separará, para mal, de todas as tribos de Israel, conforme todas as maldições do concerto escrito neste livro da Lei.;literal
O rei Salomão fez para si um palanquim de madeira do Líbano.;literal
"E o termo do oriente, entre Haurã, e Damasco, e Gileade, e a terra de Israel, será o Jordão; desde o termo do norte até ao mar do oriente medireis; este será o termo do oriente.";literal
"Aquele que habita nos céus se rirá; o Senhor zombará deles.";literal
os furtos, a avareza, as maldades, o engano, a dissolução, a inveja, a blasfêmia, a soberba, a loucura.;literal
"evitando isto: que alguém nos vitupere por essa abundância, que por nós é ministrada;";literal
"Vós que temeis ao Senhor, louvai-o; todos vós, descendência de Jacó, glorificai-o; e temei-o todos vós, descendência de Israel.";literal
foram para uma sala no andar superior da casa onde estavam a ficar. Estavam ali: Pedro, João, Tiago, André, Filipe, Tomé, Bartolomeu, Mateus, Tiago, filho de Alfeu, Simão (a quem também chamavam o Zelota) e Judas, filho de Tiago.;literal
"Levantai-vos, e parti, e passai o ribeiro de Arnom; eis aqui na tua mão tenho dado a Seom, amorreu, rei de Hesbom, e a sua terra; começa a possuí-la e contende com eles em peleja.";literal
E deu-lhe autoridade para julgar toda a humanidade, por ser o Filho do Homem.;literal
"Quando vejo os teus céus, obra dos teus dedos, a lua e as estrelas que preparaste;";literal
E será que, se te responder em paz e te abrir, todo o povo que se achar nela te será tributário e te servirá.;literal
E ninguém seja fornicador ou profano, como Esaú, que, por um manjar, vendeu o seu direito de primogenitura.;literal
Avançando dali, viu na praia outros dois irmãos, Tiago e João, num barco a remendar as redes, na companhia de Zebedeu seu pai. Também chamou estes para o seguirem.;literal
Porque era homem de bem e cheio do Espírito Santo e de fé. E muita gente se uniu ao Senhor.;literal
Assim me disse o Senhor: Vai, põe-te à porta dos filhos do povo, pela qual entram os reis de Judá e pela qual saem, como também a todas as portas de Jerusalém,;literal
"Também todo réptil que se arrasta sobre a terra será abominação; não se comerá.";literal
"E, na verdade, o Filho do Homem vai segundo o que está determinado; mas ai daquele homem por quem é traído!";literal
Porque Davi disse naquele dia: Qualquer que ferir os jebuseus e chegar ao canal, e aos coxos, e aos cegos, que a alma de Davi aborrece, será cabeça e capitão. Por isso, se diz: Nem cego nem coxo entrará nesta casa.;literal
Naquele dia, atentará o homem para o seu Criador, e os seus olhos olharão para o Santo de Israel.;literal
E ela, instruída previamente por sua mãe, disse: Dá-me aqui num prato a cabeça de João Batista.;literal
"Certamente que não nos vamos comparar com alguns outros que se classificam em função da própria propaganda que fazem de si mesmos; essas pessoas medem-se pelos seus próprios conceitos e não dão provas de sensatez.";literal
"Disse ele então: Pequei; honra-me, porém, agora diante dos anciãos do meu povo e diante de Israel; e volta comigo, para que adore o Senhor, teu Deus.";literal
"E, fazendo chegar a tribo de Benjamim pelas suas famílias, tomou-se a família de Matri; e dela se tomou Saul, filho de Quis; e o buscaram, porém não se achou.";literal
"E acontecerá, naquele dia, que os profetas se envergonharão, cada um da sua visão, quando profetizarem; nem mais se vestirão de manto de pelos, para mentirem.";literal
"prova clara do justo juízo de Deus, para que sejais havidos por dignos do Reino de Deus, pelo qual também padeceis;";literal
O Sol, a Lua e as estrelas, cada um tem o seu próprio esplendor. E até as estrelas diferem em brilho e em grandeza entre si.;literal
toda a carne juntamente expiraria, e o homem voltaria para o pó.;literal
É evidente que se exige a alguém que presta serviços que faça exatamente o que lhe dizem para fazer.;literal
Entra e fala a Faraó, rei do Egito, que deixe sair os filhos de Israel da sua terra.;literal
Ela tem o direito de se vestir do linho mais fino e mais branco. ” Esse linho representa as obras justas e boas que praticam os filhos de Deus.;literal
Falava assim por nada mais lhe vir à ideia. Estavam cheios de espanto.;literal
"Vieram reis e pelejaram; então, pelejaram os reis de Canaã em Taanaque, junto às águas de Megido; não tomaram ganho de prata.";literal
"Dois carros e quatro bois deu aos filhos de Gérson, segundo o seu ministério;";literal
Como também da mesma maneira aconteceu nos dias de Ló: comiam, bebiam, compravam, vendiam, plantavam e edificavam.;literal
E, no mesmo tempo, eu vos falei, dizendo: Eu sozinho não poderei levar-vos.;literal
E o que jurar pelo céu jura pelo trono de Deus e por aquele que está assentado nele.;literal
"Mas as suas ciladas vieram ao conhecimento de Saulo; e, como eles guardavam as portas, tanto de dia como de noite, para poderem tirar-lhe a vida,";literal
E Jesus, respondendo, disse-lhes: Porventura, não errais vós em razão de não saberdes as Escrituras nem o poder de Deus?;literal
E, quando alguém, por erro, comer a coisa santa, sobre ela acrescentará seu quinto e o dará ao sacerdote com a coisa santa.;literal
mas aquele que beber da água que eu lhe der nunca terá sede, porque a água que eu lhe der se fará nele uma fonte de água a jorrar para a vida eterna.;literal
"E, havendo-a visto, então, serás recolhido ao teu povo, assim como foi recolhido teu irmão Arão;";literal
Faz então o que te estamos a dizer: temos aqui quatro homens que se preparam para rapar a cabeça e fazer um voto.;literal
Ouvi e protestai contra a casa de Jacó, diz o Senhor Jeová, o Deus dos Exércitos:;literal
"Como valentes correrão, como homens de guerra subirão os muros; e irá cada um nos seus caminhos, e não se desviarão da sua fileira.";literal
E ela chamou o nome do Senhor, que com ela falava: Tu és Deus da vista, porque disse: Não olhei eu também para aquele que me vê?;literal
E porque estreita é a porta, e apertado, o caminho que leva à vida, e poucos há que a encontrem. Os falsos profetas;literal
Porque, como, pela desobediência de um só homem, muitos foram feitos pecadores, assim, pela obediência de um, muitos serão feitos justos.;literal
Não subistes às brechas, nem reparastes a fenda da casa de Israel, para estardes na peleja no dia do Senhor.;literal
E à casa do rei de Judá dirás: Ouvi a palavra do Senhor!;literal
e Jarmute e os seus arrabaldes, En-Ganim e os seus arrabaldes: quatro cidades.;literal
E, navegando dali, chegamos no dia seguinte defronte de Quios, no outro, aportamos a Samos e, ficando em Trogílio, chegamos no dia seguinte a Mileto.;literal
"E lançaram mão dela; e ela foi pelo caminho da entrada dos cavalos, à casa do rei, e ali a mataram.";literal
“Cuidado! ”, avisou Jesus.“ Prestem atenção, tenham cuidado com o fermento dos fariseus e dos saduceus. ”;literal
Também vos enviou o Senhor todos os seus servos, os profetas, madrugando e enviando-os (mas vós não escutastes, nem inclinaste os ouvidos para ouvir),;literal
Bendito seja o Senhor, que não nos deu por presa aos seus dentes.;literal
Mesmo assim, muitos não obtiveram a aprovação de Deus e foram destruídos no deserto.;literal
Isto significa que nem todos os filhos de Abraão são necessariamente filhos de Deus. São os filhos da promessa que são considerados filhos de Abraão.;literal
E chamou o nome daquele lugar Massá e Meribá, por causa da contenda dos filhos de Israel, e porque tentaram ao Senhor, dizendo: Está o Senhor no meio de nós, ou não? Amaleque peleja contra os israelitas;literal
Quando chegou perto da aldeia, vinha a sair um funeral. O morto era um rapaz, filho único de uma viúva, e havia muita gente da aldeia a acompanhá-la.;literal
Porventura, os deuses das nações puderam livrar, cada um a sua terra, das mãos do rei da Assíria?;literal
"Tu és o meu Rei, ó Deus; ordena salvações para Jacó.";literal
Não cometeu Acã, filho de Zerá, transgressão no tocante ao anátema? E não veio ira sobre toda a congregação de Israel? Assim que aquele homem não morreu só na sua iniquidade.;literal
A igreja-irmã em Babilónia manda-vos saudações, tal como o meu filho Marcos.;literal
Estavam a comer quando lhes disse: “É realmente como vos digo: um de vocês vai trair-me! ”;literal
E escreveu nas cartas, dizendo: Apregoai um jejum e ponde Nabote acima do povo.;literal
E subiram Moisés e Arão, Nadabe e Abiú, e setenta dos anciãos de Israel,;literal
E disse-lhe Davi: O teu sangue seja sobre a tua cabeça, porque a tua própria boca testificou contra ti, dizendo: Eu matei o ungido do Senhor. O pranto de Davi por Saul e Jônatas;literal
Ou não vê ele os meus caminhos e não conta todos os meus passos?;literal
Simão Pedro respondeu: “Mestre, para quem iremos nós? Só tu tens as palavras que dão a vida eterna!;literal
e os purificarei de toda a sua maldade com que pecaram contra mim e perdoarei todas as suas iniquidades com que pecaram contra mim e com que transgrediram contra mim.;literal
Todo o ser humano tem um corpo como o de Adão, feito da terra, mas os que são de Cristo terão como ele um corpo celestial.;literal
Se alguém leva carne santa na aba da sua veste e com a sua aba tocar no pão, ou no guisado, ou no vinho, ou no azeite, ou em qualquer outro mantimento, ficará este santificado? E os sacerdotes, respondendo, diziam: Não.;literal
Eu sou a luz que vim ao mundo, para que todo aquele que crê em mim não permaneça nas trevas.;literal
Às acusações dos principais sacerdotes e dos anciãos contra ele, Jesus não deu qualquer resposta.;literal
E os filhos de Benjamim: Belá, e Bequer, e Asbel, e Gera, e Naamã, e Eí, e Rôs, e Mupim, e Hupim, e Arde.;literal
porque nele habita corporalmente toda a plenitude da divindade.;literal
Então, disse Moisés ao Senhor: O povo não poderá subir o monte Sinai, porque tu nos tens protestado, dizendo: Marca termos ao monte e santifica-o.;literal
E disse o Senhor a Moisés: Não o temas, porque eu to tenho dado na tua mão, a ele, e a todo o seu povo, e a sua terra, e far-lhe-ás como fizeste a Seom, rei dos amorreus, que habitava em Hesbom.;literal
"E o Senhor será rei sobre toda a terra; naquele dia, um será o Senhor, e um será o seu nome.";literal
"E Gedalias jurou a eles e aos seus homens e lhes disse: Não temais ser servos dos caldeus; ficai na terra e servi ao rei de Babilônia, e bem vos irá.";literal
A caminho de Jerusalém, Jesus e os discípulos chegaram a um sítio onde uma mulher chamada Marta os recebeu em casa.;literal
"A sua messe a devora o faminto, que até dentre os espinhos a tira; e o salteador traga a sua fazenda.";literal
Filipe aproximou-se a correr e, ouvindo o que lia, perguntou-lhe: “Compreendes o que lês? ”;literal
E acontecerá, naquele dia, que as nações perguntarão pela raiz de Jessé, posta por pendão dos povos, e o lugar do seu repouso será glorioso.;literal
"Duas coiceiras terá cada tábua, travadas uma com a outra; assim farás com todas as tábuas do tabernáculo.";literal
"e também do meu Espírito derramarei sobre os meus servos e minhas servas, naqueles dias, e profetizarão;";literal
"de Gade, Eliasafe, filho de Deuel;";literal
Porque deste número são os que se introduzem pelas casas e levam cativas mulheres néscias carregadas de pecados, levadas de várias concupiscências,;literal
Porque serão dias de horror, como o mundo jamais viu em toda a sua história, nem nunca mais se tornará a ver coisa igual.;literal
Então, sabereis que eu sou o Senhor, quando estiverem os seus traspassados no meio dos seus ídolos, em redor dos seus altares, em todo o outeiro alto, em todos os cumes dos montes, e debaixo de toda árvore verde, e debaixo de todo carvalho espesso, no lugar onde ofereciam suave perfume a todos os seus ídolos.;literal
E, indo no caminho, aconteceu que, chegando perto de Damasco, subitamente o cercou um resplendor de luz do céu.;literal
"o qual é imagem do Deus invisível, o primogênito de toda a criação;";literal
para remir os que estavam debaixo da lei, a fim de recebermos a adoção de filhos.;literal
"E aconteceu que o servo de Abraão, ouvindo as suas palavras, inclinou-se à terra diante do Senhor;";literal
Porque cova profunda é a prostituta, e poço estreito, a estranha.;literal
três cidades separarás no meio da tua terra que te dará o Senhor, teu Deus, para a possuíres.;literal
E por que reparas tu no argueiro que está no olho do teu irmão e não vês a trave que está no teu olho?;literal
"Onde a fazenda se multiplica, aí se multiplicam também os que a comem; que mais proveito, pois, têm os seus donos do que a verem com os seus olhos?";literal
"Porque assim diz o Senhor dos Exércitos, o Deus de Israel: A filha de Babilônia é como uma eira no tempo da debulha; ainda um pouco, e o tempo da sega lhe virá.";literal
e Laquis, e Boscate, e Eglom,;literal
"Na verdade, ó Senhor, nosso Deus, que tiraste o teu povo da terra do Egito com mão poderosa e ganhaste para ti nome, como se vê neste dia, pecamos; procedemos impiamente.";literal
Recompensou-me o Senhor conforme a minha justiça e retribuiu-me conforme a pureza das minhas mãos.;literal
Os velhos já não têm assento à porta, os jovens já não cantam.;literal
As semeadas entre os espinhos são os que ouvem a palavra,;literal
Porque quem nisto serve a Cristo agradável é a Deus e aceito aos homens.;literal
"Mas vós vede; eis que de antemão vos tenho dito tudo. O sermão profético continua. A vinda do Filho do Homem (C)";literal
"E disse Urias a Davi: A arca, e Israel, e Judá ficam em tendas; e Joabe, meu senhor, e os servos de meu senhor estão acampados no campo; e hei de eu entrar na minha casa, para comer e beber e para me deitar com minha mulher? Pela tua vida e pela vida da tua alma, não farei tal coisa.";literal
E o Senhor os tirou da sua terra com ira, e com indignação, e com grande furor e os lançou em outra terra, como neste dia se vê.;literal
Porém, se for homem pobre, te não deitarás com o seu penhor.;literal
Voltaram atrás, e tentaram a Deus, e duvidaram do Santo de Israel.;literal
E, antes que eles dormissem, ela subiu a eles sobre o telhado;literal
assim como da parte de Jesus Cristo, a testemunha fiel, o primeiro dos ressuscitados, o soberano dos reis da Terra. A esse que nos ama e nos lavou dos nossos pecados pelo seu sangue,;literal
E o comereis em todo lugar, vós e a vossa casa, porque vosso galardão é pelo vosso ministério na tenda da congregação.;literal
e bem vedes e ouvis que não só em Éfeso, mas até quase em toda a Ásia, este Paulo tem convencido e afastado uma grande multidão, dizendo que não são deuses os que se fazem com as mãos.;literal
Então, saiu Moisés de Faraó e orou ao Senhor.;literal
E Saul enviou mensageiros a Jessé, dizendo: Envia-me Davi, teu filho, o que está com as ovelhas.;literal
"Por isso, deixará o homem seu pai e sua mãe e se unirá à sua mulher; e serão dois numa carne.";literal
Então, disse Zedequias a Jeremias: Ninguém saiba estas palavras, e não morrerás.;literal
"Se alguém não ama o Senhor Jesus Cristo, seja anátema; maranata!";literal
Então, consultou Davi ao Senhor, dizendo: Perseguirei eu a esta tropa? Alcançá-la-ei? E o Senhor lhe disse: Persegue-a, porque, decerto, a alcançarás e tudo libertarás.;literal
Jesus respondeu: “Se ao menos compreendesses o dom maravilhoso que Deus tem para ti e quem eu sou, serias tu a pedir-me que te desse água viva! ”;literal
"Palavra fiel é esta: que, se morrermos com ele, também com ele viveremos;";literal
"Porque há homem cujo trabalho é feito com sabedoria, e ciência, e destreza; contudo, a um homem que não trabalhou nele, o deixará como porção sua; também isso é vaidade e grande enfado.";literal
porque não temos que lutar contra carne e sangue, mas, sim, contra os principados, contra as potestades, contra os príncipes das trevas deste século, contra as hostes espirituais da maldade, nos lugares celestiais.;literal
"E ainda lhes sirvo de opróbrio; quando me contemplam, movem a cabeça.";literal
E peço isto: que o vosso amor aumente mais e mais em ciência e em todo o conhecimento.;literal
Então, Adonias, filho de Hagite, se levantou, dizendo: Eu reinarei. E preparou carros, e cavaleiros, e cinquenta homens que corressem adiante dele.;literal
Como foi cortado e quebrado o martelo de toda a terra! Como se tornou a Babilônia em espanto entre as nações!;literal
Não sabeis vós que os vossos corpos são membros de Cristo? Tomarei, pois, os membros de Cristo e fá-los-ei membros de uma meretriz? Não, por certo.;literal
Por isso, honra e glória sejam dadas através de todos os tempos, ao único Deus, Rei eterno, invisível e imortal! Amém! A responsabilidade de Timóteo;literal
embora ele próprio tivesse dito que um profeta tem honras em toda a parte menos na sua própria terra.;literal
"Porquanto, passai às ilhas de Quitim e vede; e enviai a Quedar, e atentai bem, e vede se sucedeu coisa semelhante.";literal
Vendo, pois, Leia que cessava de gerar, tomou também a Zilpa, sua serva, e deu-a a Jacó por mulher.;literal
para que não faças concerto com os moradores da terra, e não se prostituam após os seus deuses, nem sacrifiquem aos seus deuses, e tu, convidado deles, comas dos seus sacrifícios,;literal
Ora, pois, trazei-me um tangedor. E sucedeu que, tangendo o tangedor, veio sobre ele a mão do Senhor.;literal
e aos de Horma, e aos de Borasã, e aos de Atace,;literal
Faço andar pelo caminho da justiça, no meio das veredas do juízo.;literal
"E tudo aquilo sobre o que ela se deitar durante a sua separação será imundo; e tudo sobre o que se assentar será imundo.";literal
E porás o propiciatório em cima da arca, depois que houveres posto na arca o Testemunho, que eu te darei.;literal
E os que acompanhavam Paulo o levaram até Atenas e, recebendo ordem para que Silas e Timóteo fossem ter com ele o mais depressa possível, partiram.;literal
"Naqueles dias e naquele tempo, diz o Senhor, os filhos de Israel virão, eles e os filhos de Judá juntamente; andando e chorando, virão e buscarão ao Senhor, seu Deus.";literal
E, respondendo o governador, disse-lhes: Qual desses dois quereis vós que eu solte? E eles disseram: Barrabás.;literal
Louve-te o estranho, e não a tua boca, o estrangeiro, e não os teus lábios.;literal
Com o puro te mostras puro, mas com o perverso te mostras avesso.;literal
E, ao tempo em que ia morrendo, disseram as mulheres que estavam com ela: Não temas, pois tiveste um filho. Ela, porém, não respondeu, nem fez caso disso.;literal
Pedro disse-lhe: “Eneias, Jesus Cristo dá-te saúde. Levanta-te e arruma a tua cama! ” O homem de imediato se pôs de pé.;literal
nem edificamos casas para nossa habitação, nem temos vinha, nem campo, nem semente,;literal
E os seus discípulos lhe perguntaram, dizendo: Rabi, quem pecou, este ou seus pais, para que nascesse cego?;literal
Agora, pois, Senhor Jeová, tu és o mesmo Deus, e as tuas palavras são verdade, e tens falado a teu servo este bem.;literal
E desejava encher o seu estômago com as bolotas que os porcos comiam, e ninguém lhe dava nada.;literal
Ora, esta Agar é Sinai, um monte da Arábia, que corresponde à Jerusalém que agora existe, pois é escrava com seus filhos.;literal
"Não participem em nada que diga respeito às coisas corruptas das trevas; antes pelo contrário, devem denunciá-las.";literal
“Mestre, Moisés disse que se um homem morrer sem deixar filhos, seu irmão deve casar com a viúva e gerar um filho, de modo a garantir descendência ao irmão defunto.;literal
"E, na verdade, tenho também por perda todas as coisas, pela excelência do conhecimento de Cristo Jesus, meu Senhor; pelo qual sofri a perda de todas estas coisas e as considero como esterco, para que possa ganhar a Cristo";literal
"Eu irei adiante de ti, e endireitarei os caminhos tortos; quebrarei as portas de bronze e despedaçarei os ferrolhos de ferro.";literal
"Porque a qualquer que tiver será dado, e terá em abundância; mas ao que não tiver, até o que tem ser-lhe-á tirado.";literal
"E as sete vacas magras e feias à vista, que subiam depois delas, são sete anos, como as sete espigas miúdas e queimadas do vento oriental; serão sete anos de fome.";literal
E, recebendo-o, murmuravam contra o pai de família,;literal
"Se eu pecar, tu me observas; e da minha iniquidade não me escusarás.";literal
"No mesmo instante, feriu-o o anjo do Senhor, porque não deu glória a Deus; e, comido de bichos, expirou.";literal
"E eu disse: isto é enfermidade minha; e logo me lembrei dos anos da destra do Altíssimo.";literal
Serviu, pois, Israel ao Senhor todos os dias de Josué e todos os dias dos anciãos que ainda viveram muito depois de Josué e que sabiam toda a obra que o Senhor tinha feito a Israel.;literal
Por que temerei eu nos dias maus, quando me cercar a iniquidade dos que me armam ciladas?;literal
Pois comerás do trabalho das tuas mãos, feliz serás, e te irá bem.;literal
Quanto a Demétrio, toda a gente testemunha muito favoravelmente a seu respeito e a própria verdade o apoia. Nós próprios também dizemos o mesmo e sabes bem que falamos a verdade. Saudações;literal
Seraías, filho de Hilquias, filho de Mesulão, filho de Zadoque, filho de Meraiote, filho de Aitube, maioral da Casa de Deus,;literal
"Porque o Senhor é o nosso Juiz; o Senhor é o nosso Legislador; o Senhor é o nosso Rei; ele nos salvará.";literal
Porém Barzilai disse ao rei: Quantos serão os dias dos anos da minha vida, para que suba com o rei a Jerusalém?;literal
E ali comereis perante o Senhor, vosso Deus, e vos alegrareis em tudo em que poreis a vossa mão, vós e as vossas casas, no que te abençoar o Senhor, vosso Deus.;literal
"O líder tem de ser uma pessoa irrepreensível; deve ser marido de uma só mulher, deve ser vigilante, sério, moderado e equilibrado; deve ser hospitaleiro e capaz de ensinar.";literal
"Assim falou o Senhor dos Exércitos, dizendo: Executai juízo verdadeiro, mostrai piedade e misericórdia cada um a seu irmão;";literal
"Porém o Senhor, teu Deus, não quis ouvir Balaão; antes, o Senhor, teu Deus, trocou em bênção a maldição, porquanto o Senhor, teu Deus, te amava.";literal
Mas os judeus incitaram algumas mulheres religiosas e honestas, e os principais da cidade, e levantaram perseguição contra Paulo e Barnabé, e os lançaram fora dos seus limites.;literal
"Porque há de ser que, no dia em que saíres e passares o ribeiro de Cedrom, saibas decerto que morrerás; o teu sangue será sobre a tua cabeça.";literal
Jesus, porém, disse: Deixai-a, para que a molestais? Ela fez-me boa obra.;literal
Entrando-se apressadamente de posse de uma herança no princípio, o seu fim não será bendito.;literal
então, o sacerdote ordenará que, por aquele que se houver de purificar, se tomem duas aves vivas e limpas, e pau de cedro, e carmesim, e hissopo.;literal
Bem-aventurado o homem a quem o Senhor não imputa maldade, e em cujo espírito não há engano.;literal
Deus é a minha fortaleza e a minha força, e ele perfeitamente desembaraça o meu caminho.;literal
E Jacó lhe perguntou e disse: Dá-me, peço-te, a saber o teu nome. E disse: Por que perguntas pelo meu nome? E abençoou-o ali.;literal
“Mas ”, dirá alguém,“ se a nossa injustiça serve para estabelecer a justiça de Deus, que havemos de dizer? Não será Deus injusto ao exercer a sua ira? ” (Estou a expressar-me de um ponto de vista humano.);literal
Todas as mãos se enfraquecerão, e todos os joelhos destilarão águas.;literal
E sucedeu no mesmo ano, no princípio do reinado de Zedequias, rei de Judá, no ano quarto, no mês quinto, que Hananias, filho de Azur, o profeta de Gibeão, me falou na Casa do Senhor, perante os olhos dos sacerdotes e de todo o povo, dizendo:;literal
“Venham ver. ” Assim, foram até ao lugar onde morava e com ele ficaram desde cerca das quatro horas daquela tarde até ao final do dia.;literal
As mulheres mais velhas trata-as como mães e as jovens como irmãs, com as mais puras intenções. Conselhos acerca de viúvas, pastores e trabalhadores;literal
Contudo, Deus favoreceu grandemente a minha vida, enchendo-a de fé e do amor de Jesus Cristo.;literal
Ai de nós! Quem nos livrará da mão destes grandiosos deuses? Estes são os deuses que feriram os egípcios com todas as pragas junto ao deserto.;literal
Quando alguém cria delicadamente o seu servo desde a mocidade, por derradeiro ele quererá ser seu filho.;literal
Então, o rei de Israel disse a Josafá: Não te disse eu que ele nunca profetizará de mim bem, senão só mal?;literal
"Por isso, gemerei por Moabe; sim, gritarei por todo o Moabe, pois os homens de Quir-Heres se lamentarão.";literal
E aconteceu no caminho, numa estalagem, que o Senhor o encontrou e o quis matar.;literal
"Pelo que Jônatas, todo encolerizado, se levantou da mesa e, no segundo dia da lua nova, não comeu pão; porque se magoava por causa de Davi, pois seu pai o tinha maltratado.";literal
"Dou graças a Deus, a quem, desde os meus antepassados, sirvo com uma consciência pura, porque sem cessar faço memória de ti nas minhas orações, noite e dia;";literal
"Todos os ribeiros vão para o mar, e, contudo, o mar não se enche; para o lugar para onde os ribeiros vão, para aí tornam eles a ir.";literal
Contra essas coisas não há lei.;literal
E estas serão as suas medidas: a banda do norte, de quatro mil e quinhentas canas, e a banda do sul, de quatro mil e quinhentas, e a banda do oriente, de quatro mil e quinhentas, e a banda do ocidente, de quatro mil e quinhentas.;literal
"Disse, pois, Davi a Joabe e a todo o povo que com ele estava: Rasgai as vossas vestes; e cingi-vos de panos de saco e ide pranteando diante de Abner. E o rei Davi ia seguindo o féretro.";literal
Estavam ali algumas mulheres vendo a cena à distância, Maria Madalena, Maria, mãe de Tiago, o mais novo, e de José, e ainda Salomé, assim como outras.;literal
Quando se achar alguém que furtar um dentre os seus irmãos dos filhos de Israel, e com ele ganhar, e o vender, o tal ladrão morrerá, e tirarás o mal do meio de ti.;literal
Se um irmão ou irmã sofrer por falta de vestuário, ou por passar fome,;literal
"Persegui os meus inimigos e os alcancei; não voltei, senão depois de os ter consumido.";literal
Que o mau é preservado para o dia da destruição e arrebatado no dia do furor?;literal
"E a nova ouviu-se na casa de Faraó, dizendo: Os irmãos de José são vindos; e pareceu bem aos olhos de Faraó e aos olhos de seus servos.";literal
"Abrem a boca contra mim; com desprezo me feriram nos queixos e contra mim se ajuntam todos.";literal
Seguidamente, chamou dois dos seus oficiais e ordenou: “Destaquem duzentos soldados, mais duzentos lanceiros e setenta homens de cavalaria, para que estejam prontos para partir para Cesareia às nove horas da noite!;literal
"Eu conheço, diz o Senhor, a sua indignação, mas isso nada é; as suas mentiras nada farão.";literal
"Mas aí mesmo em Sardo tens alguns que não mancharam as suas roupas; esses andarão comigo vestidos de branco, pois são dignos disso.";literal
E disse ele: Por que vais a ele hoje? Não é lua nova nem sábado. E ela disse: Tudo vai bem.;literal
Jesus, ainda que sendo o Filho, ele próprio experimentou o que era a obediência por aquilo que padeceu.;literal
Quando estou entre os gentios, ligo-me com eles tanto quanto posso. Desta maneira, ganho a sua confiança e levo-os a Cristo. Não rejeito a Lei de Deus, obedeço, sim, à Lei de Cristo.;literal
No coração do prudente, repousa a sabedoria, mas o que há no interior dos tolos se conhece.;literal
Ele dos céus enviará seu auxílio e me salvará do desprezo daquele que procurava devorar-me (Selá). Deus enviará a sua misericórdia e a sua verdade.;literal
"e dez príncipes com ele, de cada casa paterna um príncipe, de todas as tribos de Israel; e cada um era cabeça da casa de seus pais nos milhares de Israel.";literal
"dos necessitados era pai e as causas de que não tinha conhecimento inquiria com diligência;";literal
"Senhor, com estas coisas se vive, e em todas elas está a vida do meu espírito; portanto, cura-me e faze-me viver.";literal
Por isso, retêm os céus o seu orvalho, e a terra retém os seus frutos.;literal
"E levantou-me o Espírito e me levou ao átrio interior; e eis que a glória do Senhor encheu o templo.";literal
"Ali, se aninhará a mélroa, e porá os seus ovos, e tirará os seus filhotes, e os recolherá debaixo da sua sombra; também ali os abutres se ajuntarão uns com os outros.";literal
Depois, levantou os seus olhos, e viu as mulheres e os meninos, e disse: Quem são estes contigo? E ele disse: Os filhos que Deus graciosamente tem dado a teu servo.;literal
salvo por seu parente mais chegado: por sua mãe, e por seu pai, e por seu filho, e por sua filha, e por seu irmão,;literal
Estes, pois, ficaram, para por eles o Senhor provar a Israel, para saber se dariam ouvidos aos seus mandamentos que tinha ordenado a seus pais pelo ministério de Moisés.;literal
"Amontoei também para mim prata, e ouro, e joias de reis e das províncias; provi-me de cantores, e de cantoras, e das delícias dos filhos dos homens, e de instrumentos de música de toda sorte.";literal
Ele começou a praguejar e a jurar, dizendo: “Eu nem sequer conheço esse homem de que estão a falar. ”;literal
"E os rios farei secos, e venderei a terra, entregando-a na mão dos maus, e assolarei a terra e a sua plenitude pela mão de estranhos; eu, o Senhor, o disse.";literal
Então, eles lhe disseram: Não temos aqui senão cinco pães e dois peixes.;literal
"e tomou um da semente real e fez concerto com ele; e o trouxe sob juramento e tomou os poderosos da terra,";literal
E o cinto de obra esmerada do éfode, que estará sobre ele, será da sua mesma obra, da mesma obra de ouro, e de pano azul, e de púrpura, e de carmesim, e de linho fino torcido.;literal
E não entristeçais o Espírito Santo de Deus, no qual estais selados para o Dia da redenção.;literal
