text;style
Ao ouvir isto, o chefe da guarda do templo e os principais sacerdotes ficaram perplexos, sem saber o que acontecera, nem no que tudo aquilo iria dar.;complexo
Deverá o meu rebanho alimentar-se daquilo que vocês pisotearam e beber daquilo que vocês enlamearam com os pés?;complexo
Então Jacó disse a José: “Nunca imaginei que voltaria a ver seu rosto, mas agora Deus me permitiu ver também seus filhos! ”.;complexo
enviou mensageiros para chamar Balaão, filho de Beor, que vivia em Petor, sua terra natal, perto do rio Eufrates. Sua mensagem dizia: “Um povo enorme saiu do Egito e cobre a terra, e agora está acampado perto de mim.;complexo
Você é uma fonte de jardim, um poço de água fresca que desce dos montes do Líbano. A Amada;complexo
"Os teus testemunhos são a minha herança permanente; são a alegria do meu coração.";complexo
Fala aos filhos de Israel e dize-lhes: Quando algum de vós oferecer oferta ao Senhor, oferecereis as vossas ofertas de gado, de vacas e de ovelhas.;complexo
"Todos se desviaram, igualmente se corromperam; não há ninguém que faça o bem, não há nem um sequer.";complexo
E partiu para encontrar-se com o homem de Deus no monte Carmelo. Quando ele a viu a distância, disse a Geazi: “Olhe! Lá vem a sunamita!;complexo
Eu lhes digo que não! Mas se não se arrependerem, todos vocês também perecerão.;complexo
"Ouvindo isso, Jesus disse a Jairo: “Não tenha medo; tão-somente creia, e ela será curada ”.";complexo
Se abandonarem o Senhor e servirem outros deuses, ele se voltará contra vocês e os exterminará, apesar de todo o bem que ele lhes fez ”.;complexo
Esse é o fim de sua vida, e do solo brotam outras plantas que tomam seu lugar.;complexo
"Então, ele disse: Que penhor é que te darei? E ela disse: O teu selo, e o teu lenço, e o cajado que está em tua mão. O que ele lhe deu, e entrou a ela; e ela concebeu dele.";complexo
“Prendam-nos vivos! ”, ordenou Jeú a seus homens. Eles os capturaram,;complexo
Todos que as encontraram as devoraram. Seus inimigos disseram: ‘ Não fizemos nada de errado ao atacá-las, pois pecaram contra o Senhor, seu verdadeiro lugar de descanso, a esperança de seus antepassados ’.;complexo
Quanto a mim, estou cheio de poder, cheio do Espírito do Senhor. Estou cheio de justiça e força para anunciar o pecado e a rebeldia de Israel.;complexo
"Como o calor em lugar seco, tu abaterás o ímpeto dos estranhos; como se abranda o calor pela sombra da espessa nuvem, assim o cântico dos tiranos será humilhado.";complexo
E quando alguém escapa dos caminhos de maldade deste mundo, através do conhecimento que teve de nosso Senhor e Salvador Jesus Cristo, e se deixa depois novamente envolver e vencer pelo pecado, fica pior do que antes.;complexo
E armazene todo tipo de alimento, para que você e eles tenham mantimento ”.;complexo
Estes têm um mesmo intento e entregarão o seu poder e autoridade à besta.;complexo
"Mas eu ouvi o Senhor dos Exércitos fazer um juramento solene: “Muitas casas ficarão desertas; até as belas mansões ficarão vazias.";complexo
Ouvirá as orações dos indefesos e não rejeitará suas súplicas.;complexo
“Nunca leram o que o rei David fez quando ele e os companheiros estavam necessitados e com fome,;complexo
Quanto ao mais dos atos de Abias, e a tudo quanto fez, porventura, não está tudo escrito no Livro das Crônicas dos Reis de Judá? Também houve guerra entre Abias e Jeroboão.;complexo
Então eu disse: “Ó Soberano Senhor, não sou capaz de falar em teu nome! Sou jovem demais para isso! ”.;complexo
Eu os castigarei em dobro por todos os seus pecados, pois contaminaram minha terra com as imagens sem vida de seus ídolos repulsivos e encheram minha terra com suas práticas detestáveis. ” Jeremias expressa confiança;complexo
Muitos adulam o governante, e todos são amigos de quem dá presentes.;complexo
Vão e digam aos discípulos dele e a Pedro: Ele está indo adiante de vocês para a Galiléia. Lá vocês o verão, como ele lhes disse. ”;complexo
Teme ao Senhor, filho meu, e ao rei, e não te entremetas com os que buscam mudanças.;complexo
Estava chegando ao mundo a verdadeira luz, que ilumina todos os homens.;complexo
“O meu servo Davi será rei sobre eles, e todos eles terão um só pastor. Seguirão as minhas leis e terão o cuidado de obedecer aos meus decretos.;complexo
A glória desta última casa será maior do que a da primeira, diz o Senhor dos Exércitos, e neste lugar darei a paz, diz o Senhor dos Exércitos. Repreensão e promessa de bênção;complexo
Porque Deus decidiu nos salvar por meio de nosso Senhor Jesus Cristo, em vez de derramar sua ira sobre nós.;complexo
"Lança o teu cuidado sobre o Senhor, e ele te susterá; nunca permitirá que o justo seja abalado.";complexo
"Fazem indagações maliciosas, inquirem tudo o que se pode inquirir; até o íntimo de cada um e o profundo coração.";complexo
"“Seus filhos têm agido corruptamente para com ele, e não como filhos; que vergonha! São geração pervertida e transviada.";complexo
“Nós não daremos atenção à mensagem que você nos apresenta em nome do Senhor!;complexo
Estes foram os filhos de Gade: Zefom , Hagi, Suni, Esbom, Eri, Arodi e Areli.;complexo
"E ela lhe disse: Pai meu, abriste tu a tua boca ao Senhor; faze de mim como saiu da tua boca, pois o Senhor te vingou dos teus inimigos, os filhos de Amom.";complexo
Ao chegar a época de dar à luz, confirmou-se que havia gêmeos em seu ventre.;complexo
"Ele disse: “São meu próprio povo; certamente não me trairão outra vez ”; por isso ele se tornou seu Salvador.";complexo
"andava nu e vestiram-me; estive doente e cuidaram de mim; estive na prisão e visitaram-me. ’";complexo
"Eu repreendo e castigo a todos quantos amo; sê, pois, zeloso e arrepende-te.";complexo
Vocês cozinharão a carne do animal e a comerão no local que o Senhor, o seu Deus, escolher. E, pela manhã, cada um de vocês voltará para a sua tenda.;complexo
Mostro que os falsos profetas são mentirosos e faço os adivinhos parecerem tolos. Faço os sábios errarem suas previsões e assim provo que são insensatos.;complexo
“Pelo Deus vivo, que me negou justiça, pelo Todo-poderoso, que deu amargura à minha alma,;complexo
Observei também que debaixo do sol há maldade onde deveria haver justiça. Sim, até os tribunais são corruptos.;complexo
se procurar a sabedoria como se procura a prata e buscá-la como quem busca um tesouro escondido,;complexo
“Filho do homem, como comparar uma videira com uma árvore? Acaso a madeira da videira é útil como a da árvore?;complexo
E não era só a face de Moisés que estava encoberta, mas as próprias mentes do povo estavam como que vendadas e obscurecidas. E ainda hoje a mente dos judeus está encoberta por um véu, pois não podem compreender o sentido real das Escrituras da antiga aliança que lhes são lidas. Esse véu só lhes é tirado ao crerem em Cristo.;complexo
Contudo, livrarei uns poucos da morte por fome, guerra ou doença, para que confessem às nações para onde forem levados todos os seus pecados detestáveis. Então saberão que eu sou o Senhor ”.;complexo
Espera-me um pouco, e mostrar-te-ei que ainda há razões a favor de Deus.;complexo
"assim servirás aos teus inimigos, que o Senhor enviará contra ti, com fome, e com sede, e com nudez, e com falta de tudo; e sobre o teu pescoço porá um jugo de ferro, até que te tenha destruído.";complexo
O meu Deus fiel virá ao meu encontro e permitirá que eu triunfe sobre os meus inimigos.;complexo
Quando Jesus chegou à casa de Pedro, viu que a sogra dele estava de cama, com febre.;complexo
este, chegando a Pilatos, pediu o corpo de Jesus.;complexo
“Ou, se eu enviar uma peste contra aquela terra e despejar sobre ela a minha ira derramando sangue, exterminando seus homens e seus animais,;complexo
"A vós, ó homens, clamo; e a minha voz se dirige aos filhos dos homens.";complexo
Eu destruirei do meio do seu povo todo aquele que realizar algum trabalho nesse dia.;complexo
Então os vinte e quatro anciãos e os quatro seres viventes inclinaram-se até ao chão e adoraram a Deus, que estava sentado no trono, com estas palavras: “É essa a verdade! Louvem o Senhor! ”;complexo
mas irá à família de meu pai, ao meu próprio clã, buscar uma mulher para meu filho ’.;complexo
“Já o viste ”, disse Jesus.“ É aquele que fala contigo! ”;complexo
"Quando Jacó soube que sua filha Diná tinha sido desonrada, seus filhos estavam no campo, com os rebanhos; por isso esperou calado até que regressassem.";complexo
O sacerdote apresentará uma das aves como oferta pelo pecado, e a outra, como holocausto. Desse modo, o sacerdote fará expiação por ela diante do Senhor por causa da impureza cerimonial causada pelo sangramento.;complexo
“Também me voltarei contra aqueles que procuram médiuns ou que consultam os espíritos dos mortos, cometendo prostituição. Eu os eliminarei do meio do povo.;complexo
E restituir-vos-ei os anos que foram consumidos pelo gafanhoto, e a locusta, e o pulgão, e a oruga, o meu grande exército que enviei contra vós.;complexo
Então, os príncipes de Edom se pasmarão, dos poderosos dos moabitas apoderar-se-á um tremor, derreter-se-ão todos os habitantes de Canaã.;complexo
Ele as livra da sepultura, para que desfrutem a luz da vida.;complexo
Cães comerão Jezabel no campo em Jezreel, e ninguém a sepultará ’ ”. Então o jovem profeta abriu a porta e saiu correndo.;complexo
que aprendem sempre e nunca podem chegar ao conhecimento da verdade.;complexo
Ele falou ao homem de Deus que tinha vindo de Judá: “Assim diz o Senhor: ‘ Você desafiou a palavra do Senhor e desobedeceu à ordem que o Senhor, seu Deus, lhe deu.;complexo
"Pendurarás o véu debaixo dos colchetes e meterás a arca do Testemunho ali dentro do véu; e este véu vos fará separação entre o santuário e o lugar santíssimo.";complexo
E disseram aos mensageiros de Jabes: “Digam aos homens de Jabes-Gileade: ‘ Amanhã, na hora mais quente do dia, haverá libertação para vocês ’ ”. Quando relataram isso aos habitantes de Jabes, eles se alegraram.;complexo
Davi, porém, respondeu a Saul: “Quem sou eu, e quem é minha família em Israel para que eu me torne genro do rei? ”.;complexo
"Desde de manhã até à tarde são despedaçados; e eternamente perecem, sem que disso se faça caso.";complexo
Para reunir a assembléia, faça soar as cornetas, mas não com o mesmo toque.;complexo
"O engano enche o coração dos que tramam o mal; a alegria enche o coração dos que promovem a paz.";complexo
"E, quando cumprires estes, tornar-te-ás a deitar sobre o teu lado direito e levarás a maldade da casa de Judá quarenta dias; um dia te dei para cada ano.";complexo
"Louvem o Senhor, pois o Senhor é bom; cantem louvores ao seu nome, pois é nome amável.";complexo
firmarei para sempre sobre Israel o seu trono, conforme prometi a Davi, seu pai, quando lhe disse: Nunca lhe faltará descendente para governar Israel.;complexo
Ao ouvir isso, os discípulos ficaram perplexos e perguntaram: “Então quem pode ser salvo? ”.;complexo
Zenã, e Hadasa, e Migdal-Gade,;complexo
Tudo o que anda sobre o ventre, e tudo o que anda sobre quatro pés, ou que tem mais pés, entre todo o réptil que se arrasta sobre a terra, não comereis, porquanto são uma abominação.;complexo
Então aqueles homens foram investigar e encontraram Daniel orando, pedindo ajuda a Deus.;complexo
Então a mulher, amedrontada e a tremer, sabedora do que lhe tinha acontecido, chegou-se, pôs-se de joelhos diante dele e declarou o que tinha feito.;complexo
Porque, se a palavra falada pelos anjos permaneceu firme, e toda transgressão e desobediência recebeu a justa retribuição,;complexo
Não é nada bom se orgulharem disso. Não percebem que esse pecado é como um pouco de fermento que leveda toda a massa?;complexo
expulsem da frente de vocês todos os habitantes da terra. Destruam todas as imagens esculpidas e todos os ídolos fundidos, e derrubem todos os altares idólatras deles.;complexo
Jacó fugiu para o campo da Síria, e Israel serviu por uma mulher e por uma mulher guardou o gado.;complexo
Porque a promessa de que havia de ser herdeiro do mundo não foi feita pela lei a Abraão ou à sua posteridade, mas pela justiça da fé.;complexo
Nesse dia, Judá será salvo, e Jerusalém viverá em segurança. E este será seu nome: ‘ O Senhor é nossa justiça ’.;complexo
O povo clamou a Moisés: “Pecamos ao falar contra o Senhor e contra você. Ore para que o Senhor tire as serpentes de nosso meio ”. E Moisés orou pelo povo.;complexo
No dia em que você ficou por perto, quando estrangeiros roubaram os bens dele, e estranhos entraram por suas portas e lançaram sortes sobre Jerusalém, você fez exatamente como eles.;complexo
Você ama toda palavra maldosa, ó língua mentirosa!;complexo
"E Menaém tirou esse dinheiro de Israel, de todos os poderosos e ricos, para o dar ao rei da Assíria, para cada homem cinquenta siclos de prata; assim, voltou o rei da Assíria e não ficou ali na terra.";complexo
Imediatamente sua boca se abriu, sua língua se soltou e ele começou a falar, louvando a Deus.;complexo
"Uziel, filho de Haraías, um dos ourives, fez os reparos do trecho seguinte; e Hananias, um dos perfumistas, fez os reparos ao seu lado. Eles reconstruíram Jerusalém até o muro Largo.";complexo
E, chegada a tarde, assentou-se à mesa com os doze.;complexo
E não incline seu testemunho em favor de uma pessoa só porque ela é pobre.;complexo
pois as pessoas têm comentado sobre como vocês nos acolheram e como deixaram os ídolos a fim de servir ao Deus vivo e verdadeiro.;complexo
"A zelos me provocaram com aquilo que não é Deus; com as suas vaidades me provocaram à ira; portanto, eu os provocarei a zelos com os que não são povo; com nação louca os despertarei à ira.";complexo
Algum tempo depois, Samuel convocou todo o povo para se reunir diante do Senhor em Mispá.;complexo
“Então perguntamos aos líderes: Quem os autorizou a reconstruir este templo e estes muros?;complexo
As outras famílias do clã coatita receberam por sorteio dez cidades das tribos de Efraim, Dã e da meia tribo de Manassés.;complexo
Para o mestre de música. Em oitava. Salmo davídico.;complexo
Todos os homens do meu secreto conselho me abominam, e até os que eu amava se tornaram contra mim.;complexo
"E fez o que era mal aos olhos do Senhor; não se apartou de nenhum dos pecados de Jeroboão, filho de Nebate, que fez pecar a Israel, porém andou neles.";complexo
Disse-lhes mais: Está ele bem? E disseram: Está bem, e eis aqui Raquel, sua filha, que vem com as ovelhas.;complexo
Ali, junto ao canal de Aava, proclamei jejum para que nos humilhássemos diante do nosso Deus e lhe pedíssemos uma viagem segura para nós e nossos filhos, com todos os nossos bens.;complexo
Quando Davi soube o que havia acontecido, enviou mensageiros ao encontro dos homens, para que lhes dissessem: “Fiquem em Jericó até que sua barba tenha crescido e voltem em seguida ”, pois estavam muito envergonhados.;complexo
Eu os purificarei de todo o pecado que cometeram contra mim e perdoarei todos os seus pecados de rebelião contra mim.;complexo
“Traga o novilho para a frente da Tenda do Encontro. Arão e seus filhos colocarão as mãos sobre a cabeça do novilho,;complexo
Você não tem parte nem direito algum neste ministério, porque o seu coração não é reto diante de Deus.;complexo
O quarto anjo derramou sua taça sobre o sol, que com seu fogo fez queimar as pessoas.;complexo
E, quando tiverem atravessado o Jordão, levantem essas pedras no monte Ebal, como hoje lhes ordeno, e pintem-nas com cal.;complexo
Pelo contrário! O que vocês estão vendo foi predito há tempos pelo profeta Joel:;complexo
Nossos pés já se encontram dentro de suas portas, ó Jerusalém!;complexo
"Os que agora me vêem, nunca mais me verão; puseste o teu olhar em mim, e já não existo.";complexo
"e o profeta foi e encontrou o corpo estendido na estrada. O jumento e o leão ainda estavam parados ao lado dele; o leão não havia comido o corpo nem atacado o jumento.";complexo
Então, dele foi enviada aquela parte da mão, e escreveu-se esta escritura.;complexo
Então se aproximaram de Moisés e disseram: “Gostaríamos de construir aqui currais para o nosso gado e cidades para as nossas mulheres e para os nossos filhos.;complexo
O único lugar em que não caiu granizo foi a região de Gósen, onde vivia o povo de Israel.;complexo
E orai para que a vossa fuga não aconteça no inverno nem no sábado,;complexo
E Ezequias disse a Isaías: Qual é o sinal de que o Senhor me sarará e de que, ao terceiro dia, subirei à Casa do Senhor?;complexo
Jesus percebeu os seus pensamentos e disse: “Porque estão a causar problemas a esta mulher, se ela me fez uma boa ação?;complexo
Então, ele disse: Ouvi, agora, ó casa de Davi! Pouco vos é afadigardes os homens, senão que ainda afadigareis também ao meu Deus?;complexo
Não te aflijas por causa dos malfeitores, nem tenhas inveja dos ímpios.;complexo
O que quer que façamos ou sejamos é o resultado do amor de Cristo, que nos pressiona, levando-nos a concluir que se Cristo morreu por todos nós, logo todos morremos com ele.;complexo
Não tragam nenhum animal defeituoso, porque não será aceito em favor de vocês.;complexo
“Se alguém for filho ilegítimo, nem ele nem seus descendentes, até a décima geração, terão permissão de entrar nas reuniões sagradas do Senhor.;complexo
“Então és rei? ”, perguntou Pilatos. Jesus respondeu:“ Tens razão em dizer que sou rei. De facto, foi para isso que nasci. E vim para trazer a verdade ao mundo. Todos os que amam a verdade escutam a minha voz. ”;complexo
"Assim acontece com quem dorme com a mulher de outro; aquele que a toca não ficará sem castigo.";complexo
"E disse o Senhor a Moisés: Eis que os teus dias são chegados, para que morras; chama a Josué, e ponde-vos na tenda da congregação, para que eu lhe dê ordem. Assim, foi Moisés e Josué, e se puseram na tenda da congregação.";complexo
Não me calarei a respeito dos seus membros, nem da relação das suas forças, nem da graça da sua compostura.;complexo
E, vendo-a Jesus, chamou-a a si, e disse-lhe: Mulher, estás livre da tua enfermidade.;complexo
Portanto, meus irmãos, não se surpreendam se o mundo os odiar.;complexo
O reino dos céus pode também ser comparado ao caso de um homem que ia para outro país e que, reunindo os servos, lhes entregou os seus bens.;complexo
Então, a primogênita disse à menor: Nosso pai é já velho, e não há varão na terra que entre a nós, segundo o costume de toda a terra.;complexo
Quanto ao que lhes escrevo, afirmo diante de Deus que não minto.;complexo
Mas ele disse: Não deliro, ó potentíssimo Festo! Antes, digo palavras de verdade e de um são juízo.;complexo
E quem é o mentiroso? É aquele que nega que Jesus é o Cristo. Toda a pessoa que não crê em Deus, o Pai, e no seu Filho, é um anticristo.;complexo
Os discípulos de João foram falar com ele e lhe disseram: “Rabi, o homem que o senhor encontrou no outro lado do rio Jordão, aquele de quem o senhor deu testemunho, também está batizando. Todos vão até ele ”.;complexo
Quando estava em Damasco, o governador sob o rei Aretas pôs guardas às portas da cidade para me capturar.;complexo
Então ele acrescentou: “Todo mestre da lei que se torna discípulo no reino dos céus é como o dono de uma casa que tira do seu tesouro verdades preciosas, tanto novas como velhas ”. Jesus é rejeitado em Nazaré;complexo
inclinando a si o nosso coração, para andar em todos os seus caminhos e para guardar os seus mandamentos, e os seus estatutos, e os seus juízos que ordenou a nossos pais.;complexo
Assim diz o Senhor Jeová: Nenhum estranho, incircunciso de coração ou incircunciso de carne, entrará no meu santuário, dentre os estranhos que se acharem no meio dos filhos de Israel.;complexo
"“Portanto, façam distinção entre animais puros e impuros e entre aves puras e impuras. Não se contaminem com nenhum animal, ave ou criatura que rasteja pelo chão; eu determinei o que é impuro para vocês.";complexo
"Chegue a minha súplica perante a tua face; livra-me segundo a tua palavra.";complexo
Os que a procuram jamais voltarão, nem tornarão a encontrar as veredas da vida.;complexo
Já os adverti quando estive com vocês pela segunda vez. Agora, estando ausente, escrevo aos que antes pecaram e aos demais: quando voltar, não os pouparei,;complexo
Vocês aceitam de boa vontade o que qualquer um lhes diz, mesmo que anuncie um Jesus diferente daquele que lhes anunciamos, ou um espírito diferente daquele que vocês receberam, ou boas-novas diferentes daquelas em que vocês creram.;complexo
“Portanto, obedeçam aos termos desta aliança, para prosperarem em tudo que fizerem.;complexo
“De uma só peça de tecido azul, confeccione o manto que é usado com o colete sacerdotal.;complexo
e se apercebeu de que era o mesmo pedinte coxo que tantas vezes encontravam na porta Formosa, a surpresa foi enorme.;complexo
Os magos do faraó tentaram fazer o mesmo com suas artes mágicas, mas não conseguiram. E os piolhos cobriram tudo, tanto as pessoas como os animais.;complexo
porque tu não me abandonarás no sepulcro , nem permitirás que o teu Santo sofra decomposição.;complexo
Pela fé saiu do Egito, não temendo a ira do rei, e perseverou, porque via aquele que é invisível.;complexo
Davi foi falar com o sacerdote Aimeleque, em Nobe. Aimeleque tremia de medo quando se encontrou com ele, e perguntou: “Por que você está sozinho? Ninguém veio com você? ”;complexo
"Toma o que é teu e retira-te; eu quero dar a este derradeiro tanto como a ti.";complexo
Querem ser conhecidos como mestres da lei, mas não sabem do que estão falando, embora o façam com tanta confiança.;complexo
Filho do homem, dize-lhe: Tu és uma terra que não está purificada e que não tem chuva no dia da indignação.;complexo
Se, porém, alguém falar em língua, devem falar dois, no máximo três, e alguém deve interpretar.;complexo
Mas, se deveras melhorardes os vossos caminhos e as vossas obras, se deveras fizerdes juízo entre um homem e entre o seu companheiro,;complexo
Imediatamente Moisés prostrou-se, rosto em terra, e o adorou, dizendo:;complexo
"e ele e a sua semente depois dele terão o concerto do sacerdócio perpétuo; porquanto teve zelo pelo seu Deus e fez propiciação pelos filhos de Israel.";complexo
As pessoas que estavam por perto disseram: “Vejam como ele o amava! ”.;complexo
Porém o Senhor disse a Davi, meu pai: Porquanto propuseste no teu coração o edificar casa ao meu nome, bem fizeste em o propor no teu coração.;complexo
E aqueles que entre vós ficarem se derreterão pela sua iniquidade nas terras dos vossos inimigos e pela iniquidade de seus pais com eles se derreterão.;complexo
O exército de Efraim veio depois, marchando atrás de sua bandeira, comandado por Elisama, filho de Amiúde.;complexo
Já não os chamo servos, porque o servo não sabe o que o seu senhor faz. Em vez disso, eu os tenho chamado amigos, porque tudo o que ouvi de meu Pai eu lhes tornei conhecido.;complexo
Sim, todas as outras coisas são insignificantes comparadas ao ganho inestimável de conhecer a Cristo Jesus, meu Senhor. Por causa dele, deixei de lado todas as coisas e as considero menos que lixo, a fim de poder ganhar a Cristo;complexo
E trouxe-os perante o rei dos moabitas, e ficaram com ele todos os dias que Davi esteve no lugar forte.;complexo
Não, pois todas as nações do mundo não passam de uma gota num balde. Não são nada mais que pó sobre a balança. Ele levanta toda a terra como se fosse um grão de areia.;complexo
"E, de noite, me levantei, eu e poucos homens comigo, e não declarei a ninguém o que o meu Deus me pôs no coração para fazer em Jerusalém; e não havia comigo animal algum, senão aquele em que estava montado.";complexo
“Depois que tiverem comido até ficarem satisfeitos, louvem o Senhor, o seu Deus, pela boa terra que lhes deu.;complexo
Com certeza você ouviu o que os reis da Assíria têm feito a todas as nações, como as destruíram por completo. E você haveria de livrar-se?;complexo
E as sete espigas miúdas devoravam as sete espigas boas. E eu disse-o aos magos, mas ninguém houve que mo interpretasse.;complexo
E a minha honestidade dará testemunho de mim no futuro, toda vez que você resolver verificar o meu salário. Se estiver em meu poder alguma cabra que não seja salpicada ou pintada, e algum cordeiro que não seja preto, poderá considerá-los roubados. ”;complexo
"Até seus irmãos, membros de sua família, se voltaram contra você; conspiram e se queixam a seu respeito. Não confie neles, por mais agradáveis que sejam suas palavras.";complexo
Os homens de Judá disseram a seus parentes da tribo de Simeão: “Venham conosco lutar contra os cananeus que vivem no território que nos foi designado como herança. Depois ajudaremos vocês a conquistar o seu território ”. Os homens de Simeão foram com Judá.;complexo
"Bloqueiam meu caminho e fazem de tudo para me destruir. Sabem que não tenho quem me ajude;";complexo
Levantou-se um forte vendaval, e as ondas se lançavam sobre o barco, de forma que este foi se enchendo de água.;complexo
E já era a terceira vez que Jesus se manifestava aos seus discípulos depois de ter ressuscitado dos mortos.;complexo
"E será, naquele dia, que o Senhor padejará o seu fruto desde as correntes do rio até o rio do Egito; e vós, ó filhos de Israel, sereis colhidos um a um.";complexo
"Quem faz o bem beneficia a si mesmo; quem pratica o mal só se prejudica.";complexo
"E disse Josué a todo o povo: Eis que esta pedra nos será por testemunho; pois ela ouviu todas as palavras que o Senhor nos tem dito; e também será testemunho contra vós, para que não mintais a vosso Deus.";complexo
Eu os ajuntarei e soprarei sobre vocês o fogo da minha ira, e vocês se derreterão.;complexo
Como os montes cercam Jerusalém, assim o Senhor protege o seu povo, desde agora e para sempre.;complexo
"Então disse Davi: “Amanhã é a festa da lua nova, e devo jantar com o rei; mas deixe que eu vá esconder-me no campo até o final da tarde de depois de amanhã.";complexo
E não tomarão de ti pedra para esquina, nem pedra para fundamentos, porque te tornarás numa assolação perpétua, diz o Senhor.;complexo
Maridos, ame cada um a sua mulher e não a tratem com amargura.;complexo
foram à guerra contra Bera, rei de Sodoma, contra Birsa, rei de Gomorra, contra Sinabe, rei de Admá, contra Semeber, rei de Zeboim, e contra o rei de Belá, que é Zoar.;complexo
Viste os planos vingativos. que meus inimigos tramaram contra mim.;complexo
"Bem sabes tu que eu não sou ímpio; todavia, ninguém há que me livre da tua mão.";complexo
“E, quando eu os trouxe para uma terra fértil, para desfrutar sua fartura e as coisas boas que ela produzia, vocês contaminaram minha terra e corromperam a herança que eu lhes tinha dado.;complexo
"Ela lhes comprava grandes quantidades de ouro, prata, joias com pedras preciosas e pérolas, rico vestuário de linho fino e sedas de púrpura e escarlate; belas peças de imensas variedades de madeira perfumada e de marfim; e tudo o que poderia fabricar-se, como utensílios ou objetos de ornamentação, nas madeiras mais preciosas e em bronze, ferro e mármore;";complexo
Grave esses nomes nas duas pedras da mesma forma que o ourives grava um selo. Em seguida, encrave-as em suportes de filigranas de ouro.;complexo
Então ele me disse: “Filho do homem, profetize aos ventos. Anuncie-lhes uma mensagem e diga: ‘ Assim diz o Senhor Soberano: Ó fôlego, venha dos quatro ventos! Sopre nesses corpos mortos para que voltem a viver! ’ ”.;complexo
Por fim, disse: ‘ Já sei! Vou derrubar os celeiros e construir outros maiores. Assim terei espaço suficiente para todo o meu trigo e meus outros bens.;complexo
Com eles enviaram a seguinte carta: “Os irmãos apóstolos e presbíteros, aos cristãos gentios que estão em Antioquia, na Síria e na Cilícia: Saudações.;complexo
Mas o sacerdote Zadoque, Benaia, filho de Joiada, o profeta Natã, Simei, Reí e a guarda pessoal de Davi se recusaram a apoiar Adonias.;complexo
"E disse Sarai a Abrão: Eis que o Senhor me tem impedido de gerar; entra, pois, à minha serva; porventura, terei filhos dela. E ouviu Abrão a voz de Sarai.";complexo
"antes que se escureçam o sol e a luz, a lua e as estrelas, e as nuvens voltem depois da chuva;";complexo
Maria ficou perturbada com essas palavras, pensando no que poderia significar esta saudação.;complexo
"Cercou-me de muros, e não posso escapar; atou-me a pesadas correntes.";complexo
"“‘ Então enviei Moisés e Arão e lancei pragas terríveis sobre o Egito; depois, tirei vocês de lá.";complexo
"Ó montes de Gilboa, que não haja orvalho nem chuva sobre vocês, nem campos férteis que produzam ofertas de cereais. Pois ali foram profanados os escudos de valentes; o escudo de Saul não será mais ungido com óleo.";complexo
E levou-me, em espírito, a uma montanha muito alta. De lá vi aquela magnífica cidade, a santa Jerusalém. E vinha descendo do céu, de junto de Deus,;complexo
E um anjo, de aspeto muito vigoroso, pegou numa pedra do tamanho de uma grande mó, lançou-a ao mar e disse: “É assim que é lançada fora a Babilónia, essa grande cidade, de tal forma que nem sequer deixará vestígios!;complexo
Mas, se, vendo-a o sacerdote, a praga se não estendeu na veste, ou no fio urdido, ou no tecido, ou em qualquer obra de peles,;complexo
"Portanto, ninguém se glorie em homens; porque todas as coisas são de vocês,";complexo
Chamou seu servo e ordenou: “Ponha esta mulher para fora daqui e tranque a porta! ”.;complexo
E acrescentou: “Por que meu senhor está perseguindo este seu servo? O que eu fiz, e de que mal sou culpado?;complexo
Amados, não lhes escrevo um novo mandamento, mas um antigo, que vocês têm desde o princípio. É a mesma mensagem que ouviram antes.;complexo
"todos que confiam nele serão envergonhados; ele de nada os ajudará, mas sim lhes trará humilhação e desonra. ”";complexo
"Pelo que eu disse no meu coração: Como acontece ao tolo, assim me sucederá a mim; por que, então, busquei eu mais a sabedoria? Então, disse no meu coração que também isso era vaidade.";complexo
Peguei minha concubina, cortei-a em pedaços e enviei um pedaço a cada região da herança de Israel, pois eles cometeram essa perversidade e esse ato vergonhoso em Israel.;complexo
"Clamei ao Senhor em meu desespero, e ele me ouviu; livrou-me de todas as minhas angústias.";complexo
“Onde ele está? ”, perguntou o rei. Ziba respondeu:“ Em Lo-Debar, na casa de Maquir, filho de Amiel ”.;complexo
A fronteira sul começava no oeste, nos arredores de Quiriate-Jearim, e chegava à fonte de Neftoa.;complexo
Eu ouvi, mas não compreendi. Por isso perguntei: “Meu senhor, qual será o resultado disso tudo? ”;complexo
E, muito tempo depois, veio o senhor daqueles servos e ajustou contas com eles.;complexo
A cidade de Tiro a cobrirá de presentes, os ricos suplicarão por seu favor.;complexo
"reis da terra e todos os povos, príncipes e todos os juízes da terra;";complexo
"E aconteceu que, pela manhã, o seu espírito perturbou-se, e enviou e chamou todos os adivinhadores do Egito e todos os seus sábios; e Faraó contou-lhes os seus sonhos, mas ninguém havia que os interpretasse a Faraó.";complexo
Poderão correr cavalos na rocha? Poderão lavrá-la com bois? Por que haveis vós tornado o juízo em fel e o fruto da justiça em alosna?;complexo
Portanto, deem ordens para que esses homens parem seu trabalho. A cidade não deve ser reconstruída enquanto eu não mandar.;complexo
Gritam: “Ah! Agora o pegamos! Nós o vimos com os próprios olhos! ”.;complexo
Ele disse ao rei: “Assim diz o Senhor: ‘ Você libertou um homem que eu havia decidido que devia morrer. Por isso, é a sua vida pela vida dele, o seu povo pelo povo dele ’ ”.;complexo
